epoch,train_loss,val_loss,val_roc_auc_score
1,0.965156496502459,0.6545509696006775,0.6999181841299323
2,0.607737822458148,0.5002037286758423,0.8288168761816312
3,0.5263701849617064,0.5260061025619507,0.8453569493736663
4,0.5344341769814491,0.5788347721099854,0.8475294924099196
5,0.4796033944003284,0.5290653109550476,0.8552688314703638
6,0.47972913226112723,0.3791700005531311,0.8547989430274083
7,0.47809012280777097,0.6055599451065063,0.8655345119241102
8,0.4775790465064347,0.5100179314613342,0.8601556712771015
9,0.4654711806215346,0.37220802903175354,0.8711510608422612
10,0.5108238868415356,0.6840487122535706,0.8664632326113635
11,0.4630740387365222,0.44614994525909424,0.865451590434177
12,0.45518853422254324,0.5012649297714233,0.8683980673764746
13,0.4504533736035228,0.44390201568603516,0.8721461187214612
14,0.44747792463749647,0.5116843581199646,0.8732572666865679
15,0.4510136619210243,0.4220420718193054,0.8740035600959678
16,0.4423230974934995,0.48590323328971863,0.8745232014328832
17,0.44044419191777706,0.4482395350933075,0.8716209492852167
18,0.4335862477310002,0.35920587182044983,0.8642464647804792
19,0.4454412660561502,0.584138035774231,0.8698132608046701
20,0.43930365331470966,0.5558903217315674,0.8659214788771326
21,0.44099114555865526,0.4550100266933441,0.8680497971187546
22,0.506113869138062,0.5216593146324158,0.8491768660099286
23,0.4756457004696131,0.5858820676803589,0.8740090881952968
24,0.4490682524628937,0.8880472779273987,0.8743076055590567
25,0.4566028187982738,0.49537715315818787,0.8701228343670879
26,0.4316127998754382,0.4387921094894409,0.8748825278892611
27,0.43032873841002584,0.43286967277526855,0.8741141220825456
28,0.4280632808804512,0.4662149250507355,0.8654239499375325
29,0.41681079333648086,0.42321887612342834,0.8758388890731589
30,0.42288080183789134,0.45124807953834534,0.8731411766006613
31,0.4180797655135393,0.43316569924354553,0.8736552898382478
32,0.4167369264177978,0.3926692306995392,0.870913352571119
33,0.42033566860482097,0.4578121304512024,0.8621623713334882
34,0.41944039706140757,0.5047757625579834,0.8658440854865281
35,0.4279495505616069,0.6714605093002319,0.8612889316395236
36,0.42160893185064197,0.5259292125701904,0.858298229902595
37,0.4109187740832567,0.5793076157569885,0.8623226862140259
38,0.4389204541221261,0.45939961075782776,0.861366325030128
39,0.419536963570863,0.45488259196281433,0.8753137196369143
