epoch,train_loss,val_loss,val_roc_auc_score
1,0.6494959024822011,0.5676140785217285,0.7718342384997446
2,0.565307208252888,0.5139779448509216,0.7855625957387552
3,0.5310129264990489,0.4819258451461792,0.7982349254978416
4,0.5154388323718426,0.48930057883262634,0.8033351900849464
5,0.5030048403085446,0.5426352024078369,0.8099556700552384
6,0.49317450897366394,0.4644676148891449,0.8183980875458385
7,0.48532576993399973,0.4691126346588135,0.8165123241888317
8,0.47863370156755636,0.47292426228523254,0.8210961797335561
9,0.47048191533369177,0.4649430513381958,0.8245949960544028
10,0.4680083984253453,0.46627992391586304,0.8232894675764748
11,0.46162270552971785,0.45875927805900574,0.82655618994569
12,0.45928612205327723,0.4895455837249756,0.8243222856612358
13,0.45020421883639167,0.4396663010120392,0.8289467576474957
14,0.44890547686932136,0.46419399976730347,0.8271190177783967
15,0.4440506042218676,0.4657611548900604,0.8217866592396602
16,0.44042757030795604,0.5067502856254578,0.8267070510142505
17,0.43891554971536,0.4492805004119873,0.8267650745021584
18,0.4314262993779837,0.46230384707450867,0.827443949310681
19,0.43482470266959244,0.45612767338752747,0.8264865617602005
20,0.42619666690919916,0.4317432940006256,0.8231270018103329
21,0.42359290876809286,0.4842919111251831,0.8232430487861486
22,0.4203145827148475,0.43551215529441833,0.8258018846028873
23,0.41508713592501245,0.48138976097106934,0.826167432576707
